"LinkID","AveSpeed","SDSpeed","Flow","Idling","CO2","NOx","linkLength"
629,13.7010026619343,0.643972660806487,64,0.138420585625555,30722.5996,21.0328007,0.15720064929
630,7.93550804093567,1.20020649380066,244,0.468019005847953,216321,150.929993,0.22730993922
631,21.0066675771647,0.113949445449084,219,0.000546298825457525,91149,63.5010986,0.23354229035
632,21.1545357436319,0.105182428526244,225,0,33525.6992,23.3974991,0.08473636327
633,20.4181860465116,0.129799163625258,112,0.00232558139534884,11762.7002,8.19336033,0.06308158392
634,20.7148243635192,0.111476688604748,234,0.000322268772155978,76741.5,53.5376015,0.18626838467
635,20.7872197802198,0.104063719490998,234,0,25450.0996,17.7378006,0.06312507989
636,20.9109259259259,0.146090058894244,61,0,7342.18994,5.15935993,0.07067473754
637,20.9496456692913,0.101667135636096,135,0,14765.2002,10.2721996,0.06229865646
638,12.9954261363636,0.178369948701763,9,0.00284090909090909,6395.54004,4.48564005,0.32630676694
639,21.1194676806084,0.119814127394142,140,0.00108636610537751,48050.1992,33.5152016,0.18789016298
640,21.2578346456693,0.0991693059012138,137,0,14824.7998,10.4076996,0.06234836614
641,21.5129315068493,0.0963489482150058,53,0,10064.9004,7.0233202,0.10629793697
642,10.5804082884602,0.914741201781867,379,0.322677390770909,334129,229.925003,0.26244225556
643,21.0491428571429,0.133096128285772,58,0.00142857142857143,17281.0996,12.1082001,0.17303939608
644,20.4616317991632,0.188738560102641,12,0.00418410041841004,5900.7002,4.11055994,0.26720195742
645,20.1535187646351,0.111466855352299,592,0.000126574267451427,390644,271.095001,0.34865748181
646,20.5534738899749,0.131844521914705,155,0.000558503211393465,84460.6016,58.9841995,0.30892702007
647,13.6161829652997,0.195341573015994,5,0.00946372239747634,6256.97998,4.38606024,0.54640880256
648,21.6714121037464,0.0978579442005048,75,0,10058.5996,7.02147007,0.07694437093
649,21.7596691176471,0.0960080176195729,75,0,8064.93994,5.66199017,0.06252856373
650,21.0434593023256,0.0964080199083842,111,0,10553.0996,7.36771011,0.05436374879
651,21.3821900161031,0.102400672260218,76,0,16223.7998,11.3104,0.1217265789
652,11.0496484375,0.399038229157011,42,0,11558.4004,7.59571981,0.05369266811
653,20.7354313028012,0.125899059849909,143,0.000889284126278346,106455,74.2678986,0.42416027202
654,21.1087188365651,0.0923812566214279,124,0,37209.8008,25.9563007,0.16654606913
655,21.2725683060109,0.101957360629101,72,0,9543.37988,6.66476011,0.08064152838
656,12.8592617449664,0.405971439744122,41,0.0201342281879195,17188.4004,11.5113001,0.09601424692
657,16.0970069605568,0.360069133039648,44,0,13770.7998,9.30342007,0.10663969102
658,8.12555,0.724888951589249,14,0.19,4671.08008,3.20447993,0.07310429815
659,9.07235465116279,0.52294351891711,21,0.101744186046512,8985.7998,6.02823019,0.09787835992
660,10.6612903225806,0.360134930625081,35,0.043010752688172,13114,8.81140995,0.09741233167
661,12.7309,0.181173325395884,12,0,5424.7998,3.7437799,0.14744512459
662,12.8255142231947,0.123584319508157,31,0.00218818380743982,7152.12012,5.0946002,0.1264489985
663,12.7964081632653,0.171828346446924,12,0.00408163265306122,4115.3999,2.9175601,0.17074653709
664,13.1029166666667,0.0941940452380055,68,0,18882.5,13.5573997,0.16009002444
665,14.0005294117647,0.0813048801096202,11,0,7976.7998,5.67326021,0.4119068359
666,12.2945957446809,0.190055098547083,10,0.00425531914893617,4934.49023,3.42289996,0.19025137278
667,12.0302525252525,0.190866532990639,11,0,4497.8501,3.08161998,0.14245551546
668,12.385523465704,0.167732636668068,26,0.0036101083032491,4194.2002,2.98491001,0.08967626272
669,11.564006116208,0.270603023451469,26,0.00611620795107034,7700.47021,5.32273006,0.09480878718
670,5.72382608695652,1.37888278699367,13,0.521739130434783,7316.56006,5.08586979,0.0978037954
671,3.79615184381779,1.58002548441745,54,0.535791757049892,41606.8984,28.0771999,0.10332156988
672,0,NA,3,1,18190.0996,30.6711006,0.39563312941
673,12.5439698492462,0.206302824913088,5,0.0050251256281407,4323.06982,2.98850989,0.3182662262
674,12.1613545816733,0.1986985034761,11,0.00398406374501992,6096.25,4.20135021,0.17997389644
675,12.6132152588556,0.150020487608383,34,0,6439.5498,4.54992008,0.09268991207
676,20.8136697247706,0.132656852069878,111,0,33518.5,23.4085999,0.16607382717
677,20.6638649155722,0.148524853095307,102,0,15450.5996,10.7448997,0.07932422186
678,7.35585526315789,0.394414603506906,89,0,5320.00977,2.9721899,0.01552806129
679,18.2106692913386,0.209339202541209,92,0.000984251968503937,32819.1992,22.3344994,0.13945429353
680,16.356968238691,0.391788775678821,89,0.00769971126082772,30208.3008,20.5347996,0.12463459518
681,20.8287973167226,0.111227074764177,170,0,49438.3984,34.4874992,0.17249880331
682,20.4267555555556,0.129971378712922,161,0,20060.5,13.9570999,0.06664825346
683,20.2229225645296,0.140027951518266,162,0.00166527893422148,30968,21.5610008,0.10577598533
684,17.9215537848606,0.299763194867402,58,0,8142.3999,5.55389023,0.05880655144
685,12.8454952830189,0.116415947791891,29,0,6422.02002,4.5708499,0.12497013552
686,13.3467518860017,0.0961050069450116,22,0.000838222967309304,77393.6016,55.466301,2.02234512515
687,12.7949710982659,0.119950539267501,30,0,2851.77002,2.05911994,0.05340062374
688,17.8868263473054,0.269451578493316,24,0.0029940119760479,9691.76953,6.6409502,0.16980826688
689,19.3971683673469,0.300981997599154,15,0.00510204081632653,9536.01953,6.60038996,0.33043267038
690,11.5439178082192,0.252634879693637,41,0.00273972602739726,10704.5,7.23168993,0.07444645951
691,20.0245023696682,0.183184728730685,62,0.004739336492891,6719.37012,4.65075016,0.05581775693
692,20.2102752293578,0.168034489453225,54,0,7067.39014,4.9082098,0.06408820494
693,20.4638834951456,0.150160827497169,48,0,6357.27002,4.39410019,0.06680359621
694,12.781783625731,0.198015063552078,12,0.00292397660818713,7197.9502,5.00852013,0.23381569359
695,12.5477894736842,0.209927754446382,8,0,6269.12988,4.33514977,0.28513472448
696,12.531424,0.0631882386914015,10,0,9481.33984,6.79153013,0.52266000294
697,12.1954309165527,0.166694996260972,60,0,19226.4004,13.1946001,0.10290525131
698,12.7986195286195,0.124066920865616,61,0.00224466891133558,13922.7998,9.89984035,0.12367147013
699,11.8397596153846,0.183618513623643,20,0,5081.77979,3.51027989,0.08228194782
700,12.5791031390135,0.211146796879644,6,0.00896860986547085,4745.47998,3.29395008,0.30179368099
701,20.9766700353714,0.147091629062548,47,0.00151591712986357,45191.8984,31.5937996,0.56721851735
702,12.626935483871,0.174502512187762,18,0,8179.87988,5.6666398,0.17350542433
703,0,NA,3,1,18190.0996,30.6711006,0.47399422622
704,12.8792619926199,0.173430890523236,13,0,5209,3.65301991,0.17362969853
705,10.7364454976303,0.260252093804702,24,0,6915.29004,4.61753988,0.06529366468
706,10.8467768595041,0.255544824502824,26,0,7175.47998,4.78075981,0.069593552
707,11.0502127659574,0.261455759391553,25,0,8386.29004,5.60124016,0.0846928673
708,13.0842268041237,0.185317959315398,11,0.00515463917525773,3676.27002,2.57639003,0.15285105229
709,12.9041766826923,0.123911864825729,36,0,27122.8008,19.2350006,0.40244956928
710,12.809127753304,0.114451911289454,33,0,16526.3008,11.8562002,0.28131329283
711,12.7179723502304,0.112852097984741,32,0,3516.20996,2.50868011,0.06137902738
712,12.6505962059621,0.171314538080586,25,0,9100.53027,6.30895996,0.13039470435
713,12.6000833333333,0.179491635378634,6,0.00416666666666667,3757.79004,2.68590999,0.32315020226
714,12.7479835766423,0.151928333597166,44,0,21070.0996,14.7758999,0.20556816793
715,13.01426,0.104586263064092,65,0,8301.58984,5.91516018,0.07043240285
716,9.40149269311065,0.428074684002797,97,0.0146137787056367,29930,19.7357006,0.0631312936
717,10.6249409448819,0.289742136774007,68,0,16468.9004,10.8983002,0.05632106744
718,11.6194075829384,0.194427629831545,65,0,14194.2998,9.58104992,0.0569797207
719,11.4883116883117,0.243166810642236,42,0,7808.14014,5.33335018,0.05706671264
720,11.9713120567376,0.206355299500563,58,0,18141.3008,12.5209999,0.11344991718
721,19.7049785591767,0.220623611774649,62,0.00300171526586621,117985,81.5695038,0.98973215622
722,12.2736024844721,0.188964984982362,14,0,6575.72998,4.54711008,0.18260850948
723,13.4038366336634,0.143174208792247,14,0.00247524752475248,7138.18018,5.0358901,0.25972686429
724,12.610099009901,0.1196868379705,15,0,6155.87988,4.38056993,0.2202138824
725,18.3444891640867,0.204068038883194,33,0.00309597523219814,11516.5996,7.8229599,0.12580898637
726,19.03485,0.27230315403006,20,0.005,5448.47021,3.73491001,0.13066810759
727,19.8881923076923,0.148982435169705,23,0,6449.0498,4.4770999,0.15176365304
728,19.4146394984326,0.187810740382396,23,0.00313479623824451,8553.37012,5.8913002,0.18383882406
729,18.1465448504983,0.282613160937891,25,0,8810.94043,6.00650978,0.14754454395
730,19.6779792746114,0.25841967165415,37,0.00518134715025907,6374.24023,4.42982006,0.07671446366
731,15.2110773899848,0.329931338508663,153,0,54647.6016,36.7468987,0.09584026304
732,13.0965633802817,0.129697127982151,11,0,6544.89014,4.61723995,0.27165718749
733,12.6661614497529,0.175372441205558,21,0.00329489291598023,12277.2002,8.58609009,0.23741343168
734,13.0391135734072,0.133904097696366,11,0.00277008310249307,5930.83984,4.21283007,0.27485724814
735,12.4778369905956,0.193063178237282,11,0.00313479623824451,6892.50977,4.7937398,0.23706546392
736,12.6829297820823,0.195778179427456,27,0,9367.32031,6.49042988,0.13099122051
737,12.2673721340388,0.191688233868502,34,0.00352733686067019,12695.7002,8.79811954,0.13716764825
738,13.6905844155844,0.0858048756433935,14,0,4979.25977,3.54026008,0.19555166741
739,11.0931443298969,0.262593268518473,18,0.0154639175257732,5522.70996,3.7579,0.0843821818
740,12.0896907216495,0.163927778886728,13,0,3810.34009,2.66807008,0.11696066333
741,6.74173913043478,1.32941863786748,12,0.489130434782609,5155.85986,3.62566996,0.09792185589
742,12.4958217270195,0.175775924201439,25,0,8510.17969,5.89609003,0.12320544188
743,12.068064516129,0.186978617872064,19,0,6189.1499,4.25747013,0.10843545321
744,11.6439814814815,0.261154176659566,17,0,4984.60986,3.45740008,0.09983567857
745,12.5522024866785,0.15560365940451,72,0.00177619893428064,8409.87988,6.04490995,0.06861178582
746,11.9462368972746,0.211459866451188,67,0,20435.5996,14.0970001,0.11231902196
747,12.5981140350877,0.238034542469362,8,0.0263157894736842,5050.79004,3.54856992,0.25988220704
748,11.6247820672478,0.339367328856029,31,0.037359900373599,16705.8008,11.6136999,0.19282384872
749,12.3363819095477,0.258667162265264,8,0.0100502512562814,4563.87012,3.1802001,0.1992115426
750,20.5855526199912,0.157126174508406,60,0.00132100396301189,55471,38.6641998,0.49848245733
751,20.7460474066834,0.1256922298589,73,0.00122182173620869,387552,270.556,3.07127529654
752,12.3962555066079,0.214711703364682,18,0,5310.43994,3.66173005,0.10261320694
753,12.1352307692308,0.214550862095129,18,0,5043.54004,3.44880009,0.09160872653
754,11.0600938967136,0.263033332529897,15,0,5813.37988,3.94076991,0.10547151354
755,11.9885714285714,0.165084421622029,80,0,18956.0996,13.0711002,0.08653833917
756,12.6314925373134,0.186493858769746,6,0.00373134328358209,5354.64014,3.74702001,0.36020255499
757,13.1627096774194,0.091556476643307,13,0,4580,3.29523993,0.20699732123
758,11.668698630137,0.227785406652854,31,0,6589.43018,4.48987007,0.07470743533
759,8.20715893108298,0.726734679924603,31,0.247538677918425,15437.9004,10.6052999,0.11939643765
760,12.7593781512605,0.160250040276311,19,0.00168067226890756,9778.76953,6.93696022,0.25785653758
761,11.5685935769657,0.243670816046336,48,0.00332225913621262,22159.4004,15.0636997,0.14232502755
762,13.1627255278311,0.0926088851035322,24,0,7541.83008,5.43031979,0.18546681608
763,9.5679797979798,0.460176822592298,48,0.0404040404040404,6552.16016,4.34681988,0.02788713048
764,12.902381370826,0.120985694368183,22,0,16358.7998,11.7349997,0.42191712271
765,12.9630670103093,0.144421494457367,13,0.00257731958762887,6237.12988,4.42835999,0.24964822667
766,20.4302291021672,0.166624474352822,25,0.00185758513931889,34260.1992,23.8682003,0.83199712787
767,15.8334048257373,0.331279097178179,44,0,14935.7002,10.0735998,0.09633114613
768,19.2334845005741,0.230422077166129,238,0.000574052812858783,49197.6016,33.9431992,0.09881041642
769,11.6880325960419,0.213292554737657,124,0,38493.8984,26.3654995,0.1070622233
770,12.2185230769231,0.222921472240658,18,0.00615384615384615,7653.93994,5.3009901,0.14642607615
771,12.027572815534,0.211298977979916,17,0,4774.08984,3.29568005,0.09700844052
772,12.7779518072289,0.168745265578726,26,0.00301204819277108,17739.3008,12.5732002,0.31293486302
773,12.8630288461538,0.106740828800014,49,0,3587.75,2.5683701,0.04136466747
774,12.8448489932886,0.105918643350002,49,0,8633.49023,6.21476984,0.10522296514
775,11.8686329588015,0.206918995813393,48,0,11670.0996,8.0268898,0.08788050053
776,12.6697375328084,0.127437703866099,11,0.0026246719160105,6364.25977,4.50149012,0.28094668394
777,13.2735317460317,0.120194487099646,53,0,14907,10.6850996,0.16506720615
778,3.52912667946257,1.54929434849879,52,0.575815738963532,15511.2002,11.0853004,0.04504318379
779,12.7437321428571,0.155990899093657,26,0.00357142857142857,9377.40039,6.67320013,0.18626217096
780,12.6906785714286,0.0619835126273247,8,0,4027.08008,2.90171003,0.28437043815
781,12.0470863309353,0.226819999912998,24,0,6970.49023,4.78374004,0.09620687193
782,12.1386630286494,0.160874582543191,24,0.00409276944065484,11981.0996,8.48050022,0.23823985511
783,11.7850875912409,0.263433423981654,116,0,34461.3008,23.5688992,0.09257185158
784,12.4668316831683,0.203986021744377,8,0.0099009900990099,3553.6499,2.51462007,0.20434406706
785,11.6346666666667,0.218856327916386,24,0,5743.81006,3.89195991,0.06899082213
786,11.5127413127413,0.286636333875602,37,0,14014.2002,9.54586983,0.11061646542
787,12.8424757281553,0.146094190832574,69,0,10224.9004,7.19687986,0.07807526615
788,13.2964159292035,0.128562516370629,6,0,3619.16992,2.57897997,0.32047209325
789,11.8814666666667,0.170571015775545,19,0,5066.85986,3.4853301,0.09765466636
790,11.9624352331606,0.249990789693415,19,0,4830.91992,3.31507993,0.0806539558
791,12.1648979591837,0.153233837052097,5,0.00583090379008746,5860.2002,4.15317011,0.531272205
792,8.43243498817967,0.632554259438903,25,0.16548463356974,10258.4004,6.94470978,0.09533695253
793,13.329921875,0.18817620056424,9,0.0078125,5287.31006,3.67409992,0.24511221837
794,12.4473858921162,0.162928968863754,9,0,5109.41992,3.57202005,0.21498193858
795,11.5879369627507,0.243065308673894,30,0,11026.9004,7.44809008,0.09086929504
796,12.5509090909091,0.1878715592379,26,0.00133689839572193,17034.4004,11.7648001,0.23248595965
797,12.4706628242075,0.140352162226964,9,0,4613.27979,3.34366989,0.3077650563
798,13.1445177664975,0.112032752780308,22,0,3154.6001,2.24229002,0.08108270179
799,11.4084158415842,0.370552722887044,9,0.0643564356435644,4521.18994,3.13513994,0.1675837587
800,11.0826956521739,0.241955611143701,18,0,4398.54004,3.01081991,0.09337963388
801,12.4466833333333,0.116237019620707,32,0,8574.75,6.14475012,0.15174501191
802,12.5853933495539,0.113495136696062,27,0,17275.9004,12.3806,0.36459564796
803,12.5502985074627,0.134157262422144,8,0.00426439232409382,7348.81006,5.26661015,0.4659039758
804,12.7755379746835,0.156281339748986,7,0.00632911392405063,5108.37012,3.6266799,0.36734832149
805,11.2593202614379,0.248239966737868,87,0,21907.9004,14.8063002,0.07211631826
806,12.7153539823009,0.158203840720209,8,0.00442477876106195,3655.12012,2.60249996,0.23136749185
807,11.5175767918089,0.223885230145754,32,0,14525.5996,9.85245991,0.13824883379
808,21.4456460674157,0.144615105180871,15,0.00140449438202247,17087,11.9433002,0.64635632791
809,12.6381370656371,0.121027789203279,8,0.00386100386100386,15327.2998,10.9833002,1.02848085178
810,17.4874058577406,0.322862501683535,31,0.00836820083682008,8285.23047,5.6459198,0.09784729137
811,16.175376344086,0.402719488031322,30,0.014336917562724,7965.9502,5.38732004,0.09868614222
812,12.8932307692308,0.155783623845773,9,0,3900.18994,2.72550011,0.17955757787
813,12.8638842975207,0.18057997902999,23,0.00550964187327824,12134.5,8.56188011,0.26699069128
814,0,NA,1,1,6063.35986,10.2236996,0.92157397123
815,12.1196862745098,0.177531492037124,23,0,5931.8999,4.09417009,0.09596453724
816,12.8707958477509,0.121016321826567,24,0,4716.04004,3.35865998,0.10466994495
817,12.8073099415205,0.10037099714702,51,0,18926.4004,13.6609001,0.22064262839
818,5.57077127659575,1.37696249636889,27,0.501329787234043,15669.0996,10.7601004,0.1033961344
819,7.50794326241135,1.19213268359764,30,0.475177304964539,12297.5,8.61651039,0.09735019457
820,15.319604743083,0.436536976185308,26,0,7741.83008,5.19504023,0.09897197288
821,12.4418161925602,0.181255640831636,12,0.00437636761487965,8655.50977,6.04585981,0.3059009433
822,12.8954190585534,0.191313607455679,16,0.0034443168771527,16865.8008,11.8049002,0.4454608699
823,4.30145067698259,1.51150123992799,30,0.549323017408124,19627,13.4555998,0.09750553732
824,12.11195,0.18925070899028,12,0,4210.68994,2.8924799,0.13578199092
825,19.972380952381,0.200333096134892,14,0.00476190476190476,5473.60986,3.74772,0.19513534884
826,12.6318411552347,0.221813253074659,8,0.0180505415162455,5687.3999,3.98809004,0.30687649577
827,11.7408893709328,0.202862277274682,47,0,12747.0996,8.6977396,0.08114483889
828,13.0344827586207,0.105465759682885,43,0,4899.02002,3.45958996,0.06299459198
829,11.7762128712871,0.222089787003622,46,0,9777.88965,6.76639986,0.06936364473
830,11.4955821917808,0.200104491078472,46,0,9894.78027,6.70968008,0.05601038194
831,13.0578060046189,0.105811253893429,43,0,6510.0498,4.67369986,0.08992481112
832,9.8061421319797,0.449139234514445,26,0.0304568527918782,5736.72998,3.84647012,0.0516359301
833,12.7567179487179,0.199791420553961,9,0.00512820512820513,3832.67993,2.67686009,0.18137198119
834,13.0972709163347,0.147356860895092,20,0.00199203187250996,7435.47021,5.33273983,0.21287549089
835,11.7291568296796,0.378618494522249,13,0.0590219224283305,13099.2998,9.06939983,0.33804446513
836,21.0181744749596,0.126660177568665,100,0,16483.6992,11.5138998,0.0943241178
837,18.3017405063291,0.283461252458977,121,0,11933.5,8.17413998,0.04252663124
838,10.2535135135135,0.447126261390938,21,0.045045045045045,6115.31006,4.16897011,0.07081765287
839,12.4477036048064,0.263273997420519,15,0.0240320427236315,15207.5996,10.5887003,0.39422883095
840,12.5540552995392,0.155237817170057,27,0,4215.75,2.97154999,0.07279361265
841,12.8473105134474,0.101358322574482,28,0,6212.8501,4.45249987,0.12351612738
842,13.1957399103139,0.116144537490789,14,0,3646.37988,2.62195992,0.13985818468
843,21.2969426751592,0.168507111759968,18,0.00212314225053079,11308.5996,7.89091015,0.36214744622
844,12.9922088353414,0.147136227503935,24,0.00401606425702811,9086.90039,6.40760994,0.17561187202
845,8.58047690014903,0.649434665899741,48,0.157973174366617,17622.6992,11.8365002,0.07924344363
846,18.3365035765379,0.26980933242633,353,0.000286123032904149,104676,71.7882004,0.12751154291
847,19.890774748924,0.134587996395563,337,0,24646.9004,17.1466999,0.03807761488
848,20.4594865525672,0.104656069818179,198,0,13150.2002,9.20044994,0.03930171575
849,20.5043081761006,0.105294464656878,198,0,11642.9004,8.10509968,0.0337404453
850,17.7895238095238,0.300752186739564,48,0.00297619047619048,19901.6992,13.5556002,0.16918689588
851,20.0862674094708,0.197456297768552,23,0,8621.44043,6.00004005,0.20559302277
852,11.3985513078471,0.33177090223101,166,0.0732084816591859,113893,79.5542984,0.28389819619
853,12.2150697674419,0.202662448037885,35,0,10182.2998,7.04387999,0.09814554945
854,10.5232398753894,0.300691974646838,35,0,10590.5,7.05069017,0.06671039056
855,12.8332019704433,0.115176332682837,13,0,4055.66992,2.83831,0.13711793857
856,12.5754424778761,0.146752728234855,8,0.00442477876106195,3802.51001,2.69934011,0.23914705677
857,12.2147035573123,0.188892427994055,6,0.00790513833992095,4922.62988,3.4421401,0.33142065027
858,0,NA,2,1,12126.7002,20.4473991,0.74072394168
859,12.4523428571429,0.147181656547919,28,0,3145.81006,2.22103,0.0567933094
860,11.9505917159763,0.20098615154572,38,0.00591715976331361,3860.65991,2.66113997,0.04106640939
861,12.5659060402685,0.100242545123537,41,0,4629.43018,3.33903003,0.06347926136
862,13.0787926509186,0.104189554269358,52,0,16997.3008,12.1408005,0.18800200976
863,12.1022504892368,0.193491916415294,39,0,11034.7002,7.63250017,0.10372546103
864,12.8100715990453,0.131048874992158,51,0,7234.45996,5.15526009,0.07416684256
865,12.893793911007,0.121051819207019,44,0,6858.99023,4.86866999,0.08481092779
866,11.3293982808023,0.263822844177488,48,0,9049.19043,6.16633987,0.05636456341
867,11.4016226415094,0.207804387909712,43,0,8373.08008,5.67747021,0.05252449063
868,12.1997455470738,0.702412465742965,44,0.134860050890585,10485.7998,7.13606024,0.06959976571
869,8.2512,0.700999439138699,25,0.214,11443.2002,7.79430008,0.10649056198
870,8.66455555555556,0.677932134602014,8,0.285185185185185,10324.9004,7.19007015,0.37024391035
871,12.2584926470588,0.163277748396432,36,0,12866.0996,8.88360977,0.12704551466
872,12.3940740740741,0.150081462551177,11,0,8132.87988,5.68897009,0.31043073789
873,12.6646141078838,0.112089064548372,9,0.0033195020746888,19492.5,14.0313997,1.18975148112
874,20.178416988417,0.115169324652866,161,0,8319.51953,5.83463001,0.03327441705
875,20.0654334554335,0.141616451911087,162,0,21646.4004,15.0697002,0.07552764505
876,8.12273488372093,0.870455741402922,174,0.157209302325581,31442,20.9108009,0.03334898157
877,12.6892875989446,0.190444763665883,16,0.00527704485488127,6161.97998,4.33593988,0.19394853023
878,2.04631782945736,2.163016138856,12,0.713178294573643,2409.08008,1.80441999,0.0290801628
879,18.6929039812646,0.265561997086675,31,0.0117096018735363,12011.9004,8.28724957,0.17157296052
880,20.0149877750611,0.22632958531782,7,0.0097799511002445,10403.7998,7.23612022,0.74516053062
881,20.604917182774,0.12997279792322,210,0.000432089874693936,165486,115.238998,0.43856986551
882,19.7909713024283,0.133666893081589,114,0,16108,11.0731001,0.06246642663
883,13.12922,0.590503268811631,68,0.048,14674.5,9.88945007,0.06321828554
884,20.9450668286756,0.128800552546235,155,0.00121506682867558,22646.0996,15.7612,0.08286603656
885,21.0781833910035,0.101997798095626,154,0,16739.3008,11.7005997,0.0625099226
886,5.85142122186495,1.30179221027875,188,0.376527331189711,60272.1016,40.9805984,0.06234836614
887,16.6846,0.407853686447981,85,0.03,3026.07007,2.0480001,0.01449658543
888,22.3891799496644,0.121704735536858,1407,0.000209731543624161,149074,103.807999,0.0625099226
889,20.9979373368146,0.162053407919412,71,0.00261096605744125,9965.61035,6.96442986,0.08371110112
890,21.2280384615385,0.120845947712045,71,0,6904.6499,4.86888981,0.06220545081
891,20.5637647058824,0.114820351184423,173,0.000840336134453782,31831.5,22.1604996,0.10104113831
892,7.49157088122605,0.375634332739389,110,0,9273.34961,5.35119009,0.01823723885
893,9.59779069767442,0.395909758839895,36,0,7104.77979,4.59154987,0.03881083266
894,5.66740740740741,1.51942874967719,21,0.538271604938272,5421.31982,3.87252998,0.06413170091
895,6.46313099041534,1.40398239473921,82,0.517571884984026,21895.4004,15.5481005,0.0668595196
896,21.2148883666275,0.109546676759385,74,0,21779.1992,15.2054996,0.16661441994
897,20.7265942028985,0.146792941795227,74,0.0036231884057971,7890.64014,5.49125004,0.0631312936
898,21.3369471947195,0.103179500177921,126,0,16712.6992,11.6813002,0.07789506856
899,20.6257401315789,0.140243629970957,168,0.00328947368421053,18134.5,12.6138,0.06111183785
900,20.4042356687898,0.112917436990243,514,0,160484,111.566002,0.16960942816
901,21.1817948717949,0.119599462488847,51,0,5909.00977,4.10476017,0.06302566053
902,21.022053125,0.126687024308974,69,0.000625,75235.8984,52.3751984,0.61891658455
903,20.4592380952381,0.161115878849991,54,0.00476190476190476,6117.77002,4.26992989,0.06285789036
904,7.15544007490637,1.11620237533388,108,0.27247191011236,24031.9004,16.2434998,0.04396821196
905,21.3259384615385,0.105387041105567,126,0,55063.5,38.3932991,0.25354422284
906,11.3828378378378,0.341495524390235,59,0,14105.7998,9.33380985,0.04667738952
907,20.1639279661017,0.141263862633699,350,0.00127118644067797,62095.5,43.2094002,0.09747446877
908,20.3122706065319,0.132565264749008,351,0,38802.6016,26.9657001,0.06134174512
909,9.07084507042254,0.602939474764693,70,0.028169014084507,7787.3999,5.13575983,0.01879647275
910,21.1441720896602,0.105378610224403,168,0,35087.6016,24.5238991,0.12132268775
911,20.4863212545031,0.11649964800554,275,0.000423818605636787,112833,78.5506973,0.23191429833
912,21.0653107344633,0.123975962497706,100,0,6915.66016,4.85148001,0.03893510686
913,19.7819573901465,0.1404455856698,191,0,26735.9004,18.3351002,0.06242914437
914,16.993642384106,0.345307520543233,69,0.00165562913907285,16738.8008,11.3507996,0.09758631555
915,20.5318465909091,0.13952936368177,185,0.00284090909090909,21371.8008,14.8451996,0.06226758791
916,19.4908591065292,0.136524153624841,77,0,11719.0996,8.03938007,0.06063338218
917,21.5283149171271,0.107477271527231,24,0.00138121546961326,18101.0996,12.6531,0.41782228782
918,20.8799406234537,0.113406315003495,157,0.00032986970146792,142371,99.2377014,0.51420314363
919,20.437542662116,0.116087213350189,145,0.000341296928327645,70538.2031,49.0231018,0.27024046161
920,9.90265306122449,0.342940466633359,55,0,9377.88965,6.09978008,0.03190118714
921,20.6697742312184,0.127574533340305,139,0.000778513040093422,60966.1992,42.4707985,0.25247546472
922,19.9688581952118,0.139377631405886,137,0,18891.4004,12.9959002,0.06251613631
923,20.8771715901948,0.115039719187216,240,0.000209511837418814,115332,80.5892029,0.27276944158
924,20.6843028846154,0.137353754371433,25,0.00240384615384615,10858,7.60233021,0.23759362927
925,20.8052325581395,0.0959508293884006,22,0,2260.67993,1.58684003,0.06288895891
926,21.097868852459,0.108393479844997,67,0,22139.3008,15.4562998,0.1931221068
927,21.0692827004219,0.111860376426125,65,0,6773.93994,4.71649981,0.06239186211
928,21.0091688538933,0.125411894476309,97,0.000874890638670166,54069.8984,37.8078003,0.32229271028
929,20.9548450704225,0.109874768567509,94,0,10419.0996,7.31502008,0.06301323311
930,16.7259183673469,0.140472112821665,12,0,3640.68994,2.52603006,0.14407108006
931,14.3065292841649,0.158307034924797,107,0.00216919739696312,9470.24023,6.69859982,0.04742924843
932,6.23540983606557,1.16563270823572,22,0.477231329690346,10739.9004,7.52771997,0.10516082804
933,16.705632183908,0.107744640315858,96,0,8322.4502,5.83293009,0.04997065582
934,16.6666666666667,0.137146736426719,96,0.00078064012490242,27607.1992,19.3532009,0.15647985893
935,20.5627581699346,0.109707432764786,451,0,62981.8984,43.7966003,0.07749739112
936,20.6785887708649,0.134068065446225,170,0.00151745068285281,18092.9004,12.6731997,0.06255963228
937,12.753445229682,0.508001083943329,124,0.0159010600706714,21541.3008,14.4240999,0.03950676818
938,6.55045629407993,1.26124720464284,431,0.495832442829664,183532,129.332993,0.0971824244
939,14.6497147102526,0.363034715143513,361,0.000297176820208024,139393,93.6465988,0.09902789627
940,9.83279569892473,0.8964142349945,318,0.227874276261373,118644,80.4161987,0.09560414206
941,15.1145268542199,0.365820954828293,473,0.00976517089049058,163183,110.140999,0.0978659325
942,21.0219386065469,0.128417425954219,191,0.0011463507833397,185540,129.604996,0.56011624682
943,15.5032470119522,0.424751745754353,78,0.00796812749003984,15759.9004,10.6379995,0.06512589451
944,11.8213432835821,0.192102612435297,58,0,13149.0996,8.9242897,0.068972181
945,0,NA,1,1,6063.35986,10.2236996,0.44166429309
946,21.1975423105224,0.109547711408024,147,0,35641.6992,24.8262997,0.13493071265
947,19.8213172043011,0.205735589415109,116,0.00268817204301075,21925.1992,15.1469002,0.09070773858
948,20.9570958083832,0.133035132757034,60,0.000748502994011976,31500.5996,21.8644009,0.30286865282
